order_id,order_date,customer_id,city,category,product,quantity,unit_price,discount,payment_method,status
ORD00955,2026-02-12,CUST0024,Da Nang,Mobile,Tablet C,5,7230000,0.15,Cash,COMPLETED
ORD00956,2026-03-03,CUST0122,Da Nang,Accessory,Keyboard Mechanical,5,350000,0,Cash,COMPLETED
ORD00957,2026-02-20,CUST0157,Ha Noi,Printer,Laser Printer,3,2530000,0.03,EWallet,CANCELLED
ORD00958,2026-02-12,CUST0155,Hai Phong,Mobile,Smartphone A,2,5440000,0.1,EWallet,COMPLETED
ORD00959,2026-02-12,CUST0158,Can Tho,Software,Cloud Storage,4,910000,0.08,BankTransfer,COMPLETED
ORD00960,2026-01-24,CUST0063,Da Nang,Accessory,Mouse Wireless,5,670000,0.03,Card,COMPLETED
ORD00961,2026-03-11,CUST0054,Da Nang,Printer,Laser Printer,5,3300000,0.08,EWallet,COMPLETED
ORD00962,2026-03-01,CUST0165,Can Tho,Printer,Ink Printer,4,2980000,0.08,BankTransfer,COMPLETED
ORD00963,2026-03-17,CUST0232,Can Tho,Laptop,Laptop Edu 13,3,14150000,0,Card,COMPLETED
ORD00964,2026-01-27,CUST0121,Hai Phong,Laptop,Laptop Edu 13,5,14320000,0,BankTransfer,COMPLETED
ORD00965,2026-02-15,CUST0218,Hai Phong,Mobile,Smartphone B,1,7190000,0,EWallet,RETURNED
ORD00966,2026-03-25,CUST0192,Ha Noi,Printer,Laser Printer,3,3380000,0,EWallet,COMPLETED
ORD00967,2026-02-01,CUST0194,Da Nang,Software,Antivirus,5,1300000,0.05,Card,COMPLETED
ORD00968,2026-01-12,CUST0196,Ha Noi,Laptop,Laptop Gaming 15,4,17550000,0.15,Card,COMPLETED
ORD00969,2026-01-05,CUST0034,Da Nang,Printer,Laser Printer,5,4440000,0.05,Cash,COMPLETED
ORD00970,2026-01-27,CUST0142,Can Tho,Printer,Ink Printer,2,3000000,0.05,Card,COMPLETED
ORD00971,2026-01-13,CUST0076,Ho Chi Minh,Laptop,Laptop Pro 14,2,17470000,0,BankTransfer,COMPLETED
ORD00972,2026-01-06,CUST0126,Ho Chi Minh,Mobile,Smartphone B,4,6220000,0.1,Cash,COMPLETED
ORD00973,2026-01-08,CUST0224,Ho Chi Minh,Laptop,Laptop Gaming 15,5,18160000,0,BankTransfer,COMPLETED
ORD00974,2026-02-24,CUST0080,Can Tho,Laptop,Laptop Gaming 15,4,17880000,0,BankTransfer,COMPLETED
ORD00975,2026-01-24,CUST0197,Can Tho,Laptop,Laptop Edu 13,3,20290000,0.08,Cash,COMPLETED
ORD00976,2026-03-07,CUST0091,Can Tho,Laptop,Laptop Edu 13,3,17560000,0.05,Card,COMPLETED
ORD00977,2026-02-04,CUST0234,Ha Noi,Mobile,Tablet C,2,4810000,0.1,EWallet,COMPLETED
ORD00978,2026-01-15,CUST0078,Hue,Accessory,Headphone,5,630000,0,EWallet,COMPLETED
ORD00979,2026-02-28,CUST0017,Da Nang,Laptop,Laptop Pro 14,4,12170000,0,EWallet,COMPLETED
ORD00980,2026-03-14,CUST0097,Can Tho,Software,Antivirus,4,1280000,0,BankTransfer,COMPLETED
ORD00981,2026-03-12,CUST0171,Ho Chi Minh,Printer,Laser Printer,1,2960000,0,EWallet,RETURNED
ORD00982,2026-03-06,CUST0098,Da Nang,Laptop,Laptop Pro 14,5,10780000,0.1,BankTransfer,COMPLETED
ORD00983,2026-03-01,CUST0124,Hue,Printer,Laser Printer,4,3490000,0.1,Card,COMPLETED
ORD00984,2026-03-28,CUST0053,Can Tho,Accessory,Keyboard Mechanical,4,330000,0,Card,COMPLETED
ORD00985,2026-02-06,CUST0050,Can Tho,Printer,Ink Printer,3,2350000,0,BankTransfer,COMPLETED
ORD00986,2026-01-20,CUST0093,Can Tho,Accessory,Headphone,2,480000,0.15,Cash,COMPLETED
ORD00987,2026-01-18,CUST0084,Ha Noi,Software,Office Suite,3,930000,0.08,Card,COMPLETED
ORD00988,2026-03-21,CUST0057,Can Tho,Printer,Ink Printer,4,4590000,0,Card,COMPLETED
ORD00989,2026-01-28,CUST0115,Hai Phong,Accessory,Keyboard Mechanical,3,470000,0.15,EWallet,RETURNED
ORD00990,2026-03-20,CUST0185,Can Tho,Printer,Ink Printer,4,2530000,0,Card,RETURNED
ORD00991,2026-01-19,CUST0155,Hue,Mobile,Smartphone A,5,7450000,0,Card,COMPLETED
ORD00992,2026-01-13,CUST0046,Can Tho,Printer,Ink Printer,4,3200000,0.15,EWallet,COMPLETED
ORD00993,2026-01-19,CUST0019,Da Nang,Mobile,Smartphone B,2,6540000,0.08,BankTransfer,COMPLETED
ORD00994,2026-03-05,CUST0177,Da Nang,Accessory,USB-C Hub,1,470000,0.03,Cash,CANCELLED
ORD00995,2026-01-22,CUST0012,Hue,Software,Cloud Storage,4,1360000,0.05,Card,COMPLETED
ORD00996,2026-01-25,CUST0106,Ha Noi,Laptop,Laptop Pro 14,5,18540000,0.15,Card,COMPLETED
ORD00997,2026-02-10,CUST0223,Da Nang,Printer,Laser Printer,3,2630000,0.15,Cash,COMPLETED
ORD00998,2026-02-23,CUST0126,Hue,Software,Antivirus,1,890000,0,Card,CANCELLED
ORD00999,2026-02-06,CUST0192,Ha Noi,Software,Antivirus,5,1650000,0.05,EWallet,COMPLETED
ORD01000,2026-01-20,CUST0017,Ho Chi Minh,Accessory,Mouse Wireless,1,570000,0.1,BankTransfer,COMPLETED
